File,answer,model
15a2flm,D,qwen/qwen3-vl-30b-a3b-thinking
1jd57jt,D,qwen/qwen3-vl-30b-a3b-thinking
1eerszi,C,qwen/qwen3-vl-30b-a3b-thinking
1ex2gnv,D,qwen/qwen3-vl-30b-a3b-thinking
1n6ohcl,C,qwen/qwen3-vl-30b-a3b-thinking
1kc6xta,A,qwen/qwen3-vl-30b-a3b-thinking
1mk8rnt,D,qwen/qwen3-vl-30b-a3b-thinking
1bojwn9,D,qwen/qwen3-vl-30b-a3b-thinking
1m68ug3,D,qwen/qwen3-vl-30b-a3b-thinking
1aqy5m7,B,qwen/qwen3-vl-30b-a3b-thinking
1jg3hi7,D,qwen/qwen3-vl-30b-a3b-thinking
1isy4zt,C,qwen/qwen3-vl-30b-a3b-thinking
19egkxy,D,qwen/qwen3-vl-30b-a3b-thinking
1gboomw,C,qwen/qwen3-vl-30b-a3b-thinking
1jjvw9a,C,qwen/qwen3-vl-30b-a3b-thinking
1kcxst1,D,qwen/qwen3-vl-30b-a3b-thinking
1jj9t5b,D,qwen/qwen3-vl-30b-a3b-thinking
1jaf822,D,qwen/qwen3-vl-30b-a3b-thinking
1k9sq1s,A,qwen/qwen3-vl-30b-a3b-thinking
1jm74by,D,qwen/qwen3-vl-30b-a3b-thinking
1cvso6z,B,qwen/qwen3-vl-30b-a3b-thinking
1efztwz,A,qwen/qwen3-vl-30b-a3b-thinking
1lfy05f,C,qwen/qwen3-vl-30b-a3b-thinking
15oof8t,D,qwen/qwen3-vl-30b-a3b-thinking
1e8xy5s,B,qwen/qwen3-vl-30b-a3b-thinking
1918ki4,B,qwen/qwen3-vl-30b-a3b-thinking
1ap3qmt,C,qwen/qwen3-vl-30b-a3b-thinking
1d670z1,C,qwen/qwen3-vl-30b-a3b-thinking
1aexlbt,B,qwen/qwen3-vl-30b-a3b-thinking
1m5qq8q,B,qwen/qwen3-vl-30b-a3b-thinking
1moj7hc,D,qwen/qwen3-vl-30b-a3b-thinking
174k7i0,D,qwen/qwen3-vl-30b-a3b-thinking
1lqpazn,C,qwen/qwen3-vl-30b-a3b-thinking
1ms7hs4,C,qwen/qwen3-vl-30b-a3b-thinking
1j7mzha,D,qwen/qwen3-vl-30b-a3b-thinking
1i6ymv5,C,qwen/qwen3-vl-30b-a3b-thinking
1h9qk3m,C,qwen/qwen3-vl-30b-a3b-thinking
1jcvxw6,D,qwen/qwen3-vl-30b-a3b-thinking
18d37io,B,qwen/qwen3-vl-30b-a3b-thinking
1iuuulu,C,qwen/qwen3-vl-30b-a3b-thinking
1jvfqgq,C,qwen/qwen3-vl-30b-a3b-thinking
164v3oo,D,qwen/qwen3-vl-30b-a3b-thinking
1n68buk,D,qwen/qwen3-vl-30b-a3b-thinking
1lq3p3j,C,qwen/qwen3-vl-30b-a3b-thinking
1ip0ht2,C,qwen/qwen3-vl-30b-a3b-thinking
1khvtur,C,qwen/qwen3-vl-30b-a3b-thinking
1isa49u,D,qwen/qwen3-vl-30b-a3b-thinking
1jvn2sr,B,qwen/qwen3-vl-30b-a3b-thinking
1eilsjt,B,qwen/qwen3-vl-30b-a3b-thinking
1fjfblb,D,qwen/qwen3-vl-30b-a3b-thinking
16k7baz,C,qwen/qwen3-vl-30b-a3b-thinking
15gdv3c,A,qwen/qwen3-vl-30b-a3b-thinking
1ajx3sn,C,qwen/qwen3-vl-30b-a3b-thinking
1cynp2h,C,qwen/qwen3-vl-30b-a3b-thinking
19bj5k2,C,qwen/qwen3-vl-30b-a3b-thinking
1l79lv3,C,qwen/qwen3-vl-30b-a3b-thinking
16db363,D,qwen/qwen3-vl-30b-a3b-thinking
16l57ay,B,qwen/qwen3-vl-30b-a3b-thinking
1df3nh8,D,qwen/qwen3-vl-30b-a3b-thinking
1haf45x,A,qwen/qwen3-vl-30b-a3b-thinking
1fzh8sa,D,qwen/qwen3-vl-30b-a3b-thinking
1ijv4xn,B,qwen/qwen3-vl-30b-a3b-thinking
18ae5ry,A,qwen/qwen3-vl-30b-a3b-thinking
1hy2gti,B,qwen/qwen3-vl-30b-a3b-thinking
1i5ve1j,C,qwen/qwen3-vl-30b-a3b-thinking
